dataset_part,scene_name,camera,target_class,method_key,method,source_root,camera_label,human_count,human_count_label,robot_motion,result_dir,summary_metrics_path,per_frame_metrics_path,predictions_path,visualization_video,ground_truth_visible_frames,ground_truth_absent_frames,valid_annotated_frames,correctly_localized_frames,prediction_present_on_visible_frames,wrong_person_frames,false_positive_frames_when_target_absent,reappearance_events,successful_reacquisitions,success_rate_iou_threshold,mean_iou_on_visible_frames,prediction_availability_on_visible_frames,false_positive_rate_when_target_absent,wrong_person_rate_on_visible_frames,reacquisition_rate
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_front,05,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_front/class_05/inference_visualization.mp4,617,251,868,81,492,405,169,4,0,0.1312803889789303,0.12868625511001885,0.7974068071312804,0.6733067729083665,0.6564019448946515,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_left,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_01/inference_visualization.mp4,257,251,508,91,91,0,0,4,1,0.3540856031128405,0.3162229601419249,0.3540856031128405,0.0,0.0,0.25
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_left,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_02/inference_visualization.mp4,363,245,608,173,173,0,0,2,1,0.4765840220385675,0.4273865337967872,0.4765840220385675,0.0,0.0,0.5
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_left,05,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Left fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_left/class_05/inference_visualization.mp4,245,412,657,25,84,59,130,2,0,0.10204081632653061,0.10183579406274927,0.34285714285714286,0.3155339805825243,0.24081632653061225,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_right,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_01/inference_visualization.mp4,357,499,856,2,3,0,0,5,0,0.0056022408963585435,0.005959748780852099,0.008403361344537815,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_right,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_02/inference_visualization.mp4,373,493,866,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_fish_right,05,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Right fisheye,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_fish_right/class_05/inference_visualization.mp4,482,384,866,394,400,5,4,3,3,0.8174273858921162,0.7714920661709699,0.8298755186721992,0.010416666666666666,0.01037344398340249,1.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_zed_rgb,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_01/inference_visualization.mp4,252,93,345,63,101,36,42,5,2,0.25,0.23583456511108847,0.4007936507936508,0.45161290322580644,0.14285714285714285,0.4
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_zed_rgb,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_02/inference_visualization.mp4,162,51,213,60,113,52,14,2,0,0.37037037037037035,0.3313417152624044,0.6975308641975309,0.27450980392156865,0.32098765432098764,0.0
dataset_part3,out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label,cam_zed_rgb,05,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,ZED front RGB,3,3 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part3/out_straw_1push_1walk_1swap_st_11_07_2024_1_b_label/cam_zed_rgb/class_05/inference_visualization.mp4,191,221,412,18,100,82,55,4,0,0.09424083769633508,0.10387169356173848,0.5235602094240838,0.248868778280543,0.4293193717277487,0.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_01/inference_visualization.mp4,379,7,386,49,320,271,0,2,0,0.12928759894459102,0.11773623075148157,0.8443271767810027,0.0,0.7150395778364116,0.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_02/inference_visualization.mp4,386,0,386,369,370,0,0,0,0,0.9559585492227979,0.8273200872994485,0.9585492227979274,,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,05,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_05/inference_visualization.mp4,130,0,130,130,130,0,0,0,0,1.0,0.8885222118476087,1.0,,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_front,09,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Front fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_front/class_09/inference_visualization.mp4,341,41,382,36,39,0,0,2,0,0.10557184750733138,0.08608753266889708,0.11436950146627566,0.0,0.0,0.0
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_left,01,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Left fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_01/inference_visualization.mp4,283,0,283,282,283,0,0,0,0,0.9964664310954063,0.9119078121895219,1.0,,0.0,
dataset_part4,out_vine_1push_3carry_st_ly_11_06_2024_1_label,cam_fish_left,02,normal-part,Normal part-OCLReID,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid,Left fisheye,4,4 humans,Stationary,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/evaluation/summary_metrics.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/evaluation/per_frame_metrics.csv,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/predictions.json,/home/prabuddhi/Desktop/OCLReID/results/test_full/normal_part_oclreid/dataset_part4/out_vine_1push_3carry_st_ly_11_06_2024_1_label/cam_fish_left/class_02/inference_visualization.mp4,73,321,394,67,67,0,295,0,0,0.9178082191780822,0.8391428146418672,0.9178082191780822,0.9190031152647975,0.0,
